"V1","V2","V3","V4"
"Aramaic","Dutch","Irish",6
"Aramaic","Dutch","Italian",6
"Aramaic","Dutch","Latin",6
"Aramaic","Dutch","Lithuanian",6
"Aramaic","Dutch","Old English",6
"Aramaic","Dutch","Old Persian",6
"Aramaic","Dutch","Persian",6
"Aramaic","Dutch","Polish",6
"Aramaic","Dutch","Russian",6
"Aramaic","Dutch","Spanish",6
"Aramaic","Dutch","Swedish",6
"Aramaic","Dutch","Turkish",6
"Aramaic","Dutch","Welsh",6
"Aramaic","French","German",13
"Aramaic","French","Greek",14
"Aramaic","French","Hebrew",130
"Aramaic","French","Hungarian",6
"Aramaic","French","Iranian",6
"Aramaic","French","Irish",6
"Aramaic","French","Italian",14
"Aramaic","French","Latin",136
"Aramaic","French","Lithuanian",6
"Aramaic","French","Old English",13
"Aramaic","French","Old French",130
"Aramaic","French","Old High German",7
"Aramaic","French","Old Persian",6
"Aramaic","French","Persian",6
"Aramaic","French","Polish",6
"Aramaic","French","Russian",6
"Aramaic","French","Semitic",8
"Aramaic","French","Spanish",13
"Aramaic","French","Swedish",6
"Aramaic","French","Turkish",6
"Aramaic","French","Welsh",6
"Aramaic","German","Greek",13
"Aramaic","German","Hebrew",7
"Aramaic","German","Hungarian",6
"Aramaic","German","Iranian",6
"Aramaic","German","Irish",6
"Aramaic","German","Italian",13
"Aramaic","German","Latin",13
"Aramaic","German","Lithuanian",6
"Aramaic","German","Old English",13
"Aramaic","German","Old French",7
"Aramaic","German","Old High German",7
"Aramaic","German","Old Persian",6
"Aramaic","German","Persian",6
"Aramaic","German","Polish",6
"Aramaic","German","Russian",6
"Aramaic","German","Semitic",7
"Aramaic","German","Spanish",13
"Aramaic","German","Swedish",6
"Aramaic","German","Turkish",6
"Aramaic","German","Welsh",6
"Aramaic","Greek","Hebrew",7
"Aramaic","Greek","Hungarian",6
"Aramaic","Greek","Iranian",6
"Aramaic","Greek","Irish",6
"Aramaic","Greek","Italian",14
"Aramaic","Greek","Latin",13
"Aramaic","Greek","Lithuanian",6
"Aramaic","Greek","Old English",13
"Aramaic","Greek","Old French",7
"Aramaic","Greek","Old High German",7
"Aramaic","Greek","Old Persian",6
"Aramaic","Greek","Persian",6
"Aramaic","Greek","Polish",6
"Aramaic","Greek","Russian",6
"Aramaic","Greek","Semitic",8
"Aramaic","Greek","Spanish",13
"Aramaic","Greek","Swedish",6
"Aramaic","Greek","Turkish",6
"Aramaic","Greek","Welsh",6
"Aramaic","Hebrew","Italian",7
"Aramaic","Hebrew","Latin",130
"Aramaic","Hebrew","Old English",7
"Aramaic","Hebrew","Old French",130
"Aramaic","Hebrew","Old High German",7
"Aramaic","Hebrew","Semitic",7
"Aramaic","Hebrew","Spanish",7
"Aramaic","Hungarian","Iranian",6
"Aramaic","Hungarian","Irish",6
"Aramaic","Hungarian","Italian",6
"Aramaic","Hungarian","Latin",6
"Aramaic","Hungarian","Lithuanian",6
"Aramaic","Hungarian","Old English",6
"Aramaic","Hungarian","Old Persian",6
"Aramaic","Hungarian","Persian",6
"Aramaic","Hungarian","Polish",6
"Aramaic","Hungarian","Russian",6
"Aramaic","Hungarian","Spanish",6
"Aramaic","Hungarian","Swedish",6
"Aramaic","Hungarian","Turkish",6
"Aramaic","Hungarian","Welsh",6
"Aramaic","Iranian","Irish",6
"Aramaic","Iranian","Italian",6
"Aramaic","Iranian","Latin",6
"Aramaic","Iranian","Lithuanian",6
"Aramaic","Iranian","Old English",6
"Aramaic","Iranian","Old Persian",6
"Aramaic","Iranian","Persian",6
"Aramaic","Iranian","Polish",6
"Aramaic","Iranian","Russian",6
"Aramaic","Iranian","Spanish",6
"Aramaic","Iranian","Swedish",6
"Aramaic","Iranian","Turkish",6
"Aramaic","Iranian","Welsh",6
"Aramaic","Irish","Italian",6
"Aramaic","Irish","Latin",6
"Aramaic","Irish","Lithuanian",6
"Aramaic","Irish","Old English",6
"Aramaic","Irish","Old Persian",6
"Aramaic","Irish","Persian",6
"Aramaic","Irish","Polish",6
"Aramaic","Irish","Russian",6
"Aramaic","Irish","Spanish",6
"Aramaic","Irish","Swedish",6
"Aramaic","Irish","Turkish",6
"Aramaic","Irish","Welsh",6
"Aramaic","Italian","Latin",13
"Aramaic","Italian","Lithuanian",6
"Aramaic","Italian","Old English",13
"Aramaic","Italian","Old French",7
"Aramaic","Italian","Old High German",7
"Aramaic","Italian","Old Persian",6
"Aramaic","Italian","Persian",6
"Aramaic","Italian","Polish",6
"Aramaic","Italian","Russian",6
"Aramaic","Italian","Semitic",8
"Aramaic","Italian","Spanish",13
"Aramaic","Italian","Swedish",6
"Aramaic","Italian","Turkish",6
"Aramaic","Italian","Welsh",6
"Aramaic","Latin","Lithuanian",6
"Aramaic","Latin","Old English",13
"Aramaic","Latin","Old French",130
"Aramaic","Latin","Old High German",7
"Aramaic","Latin","Old Persian",6
"Aramaic","Latin","Persian",6
"Aramaic","Latin","Polish",6
"Aramaic","Latin","Russian",6
"Aramaic","Latin","Semitic",7
"Aramaic","Latin","Spanish",13
"Aramaic","Latin","Swedish",6
"Aramaic","Latin","Turkish",6
"Aramaic","Latin","Welsh",6
"Aramaic","Lithuanian","Old English",6
"Aramaic","Lithuanian","Old Persian",6
"Aramaic","Lithuanian","Persian",6
"Aramaic","Lithuanian","Polish",6
"Aramaic","Lithuanian","Russian",6
"Aramaic","Lithuanian","Spanish",6
"Aramaic","Lithuanian","Swedish",6
"Aramaic","Lithuanian","Turkish",6
"Aramaic","Lithuanian","Welsh",6
"Aramaic","Old English","Old French",7
"Aramaic","Old English","Old High German",7
"Aramaic","Old English","Old Persian",6
"Aramaic","Old English","Persian",6
"Aramaic","Old English","Polish",6
"Aramaic","Old English","Russian",6
"Aramaic","Old English","Semitic",7
"Aramaic","Old English","Spanish",13
"Aramaic","Old English","Swedish",6
"Aramaic","Old English","Turkish",6
"Aramaic","Old English","Welsh",6
"Aramaic","Old French","Old High German",7
"Aramaic","Old French","Semitic",7
"Aramaic","Old French","Spanish",7
"Aramaic","Old High German","Semitic",7
"Aramaic","Old High German","Spanish",7
"Aramaic","Old Persian","Persian",6
"Aramaic","Old Persian","Polish",6
"Aramaic","Old Persian","Russian",6
"Aramaic","Old Persian","Spanish",6
"Aramaic","Old Persian","Swedish",6
"Aramaic","Old Persian","Turkish",6
"Aramaic","Old Persian","Welsh",6
"Aramaic","Persian","Polish",6
"Aramaic","Persian","Russian",6
"Aramaic","Persian","Spanish",6
"Aramaic","Persian","Swedish",6
"Aramaic","Persian","Turkish",6
"Aramaic","Persian","Welsh",6
"Aramaic","Polish","Russian",6
"Aramaic","Polish","Spanish",6
"Aramaic","Polish","Swedish",6
"Aramaic","Polish","Turkish",6
"Aramaic","Polish","Welsh",6
"Aramaic","Russian","Spanish",6
"Aramaic","Russian","Swedish",6
"Aramaic","Russian","Turkish",6
"Aramaic","Russian","Welsh",6
"Aramaic","Semitic","Spanish",7
"Aramaic","Spanish","Swedish",6
"Aramaic","Spanish","Turkish",6
"Aramaic","Spanish","Welsh",6
"Aramaic","Swedish","Turkish",6
"Aramaic","Swedish","Welsh",6
"Aramaic","Turkish","Welsh",6
"Arawak","Breton","Carib",2
"Arawak","Breton","French",2
"Arawak","Breton","German",2
"Arawak","Breton","Haitian",2
"Arawak","Breton","Portuguese",2
"Arawak","Breton","Spanish",2
"Arawak","Breton","Tai",2
"Arawak","Carib","French",2
"Arawak","Carib","German",2
"Arawak","Carib","Haitian",2
"Arawak","Carib","Portuguese",2
"Arawak","Carib","Spanish",2
"Arawak","Carib","Tai",2
"Arawak","French","German",2
"Arawak","French","Haitian",2
"Arawak","French","Portuguese",2
"Arawak","French","Spanish",2
"Arawak","French","Tai",2
"Arawak","German","Haitian",2
"Arawak","German","Portuguese",2
"Arawak","German","Spanish",2
"Arawak","German","Tai",2
"Arawak","Haitian","Portuguese",2
"Arawak","Haitian","Spanish",2
"Arawak","Haitian","Tai",2
"Arawak","Portuguese","Spanish",2
"Arawak","Portuguese","Tai",2
"Arawak","Spanish","Tai",2
"Armenian","Avestan","Church Slavonic",767
"Armenian","Avestan","Dutch",767
"Armenian","Avestan","Frisian",767
"Armenian","Avestan","German",767
"Armenian","Avestan","Germanic",767
"Armenian","Avestan","Gothic",767
"Armenian","Avestan","Greek",767
"Armenian","Avestan","Latin",767
"Armenian","Avestan","Middle Dutch",767
"Armenian","Avestan","Middle English",767
"Armenian","Avestan","Old Church Slavonic",767
"Armenian","Avestan","Old English",767
"Armenian","Avestan","Old High German",767
"Armenian","Avestan","Old Norse",767
"Armenian","Avestan","Russian",767
"Armenian","Avestan","Sanskrit",767
"Armenian","Breton","French",22
"Armenian","Breton","Greek",22
"Armenian","Breton","Hittite",22
"Armenian","Breton","Irish",22
"Armenian","Breton","Latin",22
"Armenian","Breton","Lithuanian",22
"Armenian","Breton","Middle English",22
"Armenian","Breton","Old English",22
"Armenian","Breton","Old French",22
"Armenian","Breton","Old Irish",22
"Armenian","Breton","Sanskrit",22
"Armenian","Breton","Welsh",22
"Armenian","Church Slavonic","Danish",348
"Armenian","Church Slavonic","Dutch",1157
"Armenian","Church Slavonic","French",8
"Armenian","Church Slavonic","Frisian",1109
"Armenian","Church Slavonic","German",1157
"Armenian","Church Slavonic","Germanic",1157
"Armenian","Church Slavonic","Gothic",769
"Armenian","Church Slavonic","Greek",769
"Armenian","Church Slavonic","Hittite",6
"Armenian","Church Slavonic","Indo-European",342
"Armenian","Church Slavonic","Latin",775
"Armenian","Church Slavonic","Lithuanian",392
"Armenian","Church Slavonic","Middle Dutch",1109
"Armenian","Church Slavonic","Middle English",1109
"Armenian","Church Slavonic","Old Church Slavonic",1159
"Armenian","Church Slavonic","Old English",1159
"Armenian","Church Slavonic","Old French",8
"Armenian","Church Slavonic","Old High German",1115
"Armenian","Church Slavonic","Old Norse",815
"Armenian","Church Slavonic","Russian",767
"Armenian","Church Slavonic","Sanskrit",1111
"Armenian","Church Slavonic","Swedish",6
"Armenian","Church Slavonic","Welsh",6
"Armenian","Danish","Dutch",1126
"Armenian","Danish","French",6
"Armenian","Danish","Frisian",1120
"Armenian","Danish","German",1126
"Armenian","Danish","Germanic",1126
"Armenian","Danish","Gothic",778
"Armenian","Danish","Greek",778
"Armenian","Danish","Hittite",6
"Armenian","Danish","Indo-European",342
"Armenian","Danish","Irish",778
"Armenian","Danish","Latin",784
"Armenian","Danish","Lithuanian",1126
"Armenian","Danish","Middle Dutch",342
"Armenian","Danish","Middle English",1120
"Armenian","Danish","Old Church Slavonic",348
"Armenian","Danish","Old English",1126
"Armenian","Danish","Old French",6
"Armenian","Danish","Old High German",1126
"Armenian","Danish","Old Irish",778
"Armenian","Danish","Old Norse",784
"Armenian","Danish","Sanskrit",1120
"Armenian","Danish","Slavic",778
"Armenian","Danish","Swedish",784
"Armenian","Danish","Welsh",784
"Armenian","Dutch","French",6
"Armenian","Dutch","Frisian",2443
"Armenian","Dutch","German",2495
"Armenian","Dutch","Germanic",2495
"Armenian","Dutch","Gothic",2058
"Armenian","Dutch","Greek",1582
"Armenian","Dutch","Hittite",6
"Armenian","Dutch","Indo-European",342
"Armenian","Dutch","Irish",815
"Armenian","Dutch","Latin",1592
"Armenian","Dutch","Lithuanian",1687
"Armenian","Dutch","Middle Dutch",1156
"Armenian","Dutch","Middle English",2443
"Armenian","Dutch","Old Church Slavonic",1157
"Armenian","Dutch","Old English",2495
"Armenian","Dutch","Old French",6
"Armenian","Dutch","Old High German",2448
"Armenian","Dutch","Old Irish",778
"Armenian","Dutch","Old Norse",2111
"Armenian","Dutch","Russian",772
"Armenian","Dutch","Sanskrit",1924
"Armenian","Dutch","Slavic",778
"Armenian","Dutch","Swedish",793
"Armenian","Dutch","Welsh",821
"Armenian","French","Georgian",1
"Armenian","French","German",6
"Armenian","French","Germanic",6
"Armenian","French","Gothic",2
"Armenian","French","Greek",117
"Armenian","French","Hebrew",1
"Armenian","French","Hittite",29
"Armenian","French","Indo-European",1
"Armenian","French","Irish",39
"Armenian","French","Italian",16
"Armenian","French","Latin",124
"Armenian","French","Lithuanian",30
"Armenian","French","Middle English",25
"Armenian","French","Middle Irish",16
"Armenian","French","Old Church Slavonic",8
"Armenian","French","Old English",103
"Armenian","French","Old French",123
"Armenian","French","Old High German",6
"Armenian","French","Old Irish",23
"Armenian","French","Old Norse",6
"Armenian","French","Persian",73
"Armenian","French","Sanskrit",98
"Armenian","French","Semitic",1
"Armenian","French","Spanish",16
"Armenian","French","Swedish",6
"Armenian","French","Welsh",44
"Armenian","Frisian","German",2443
"Armenian","Frisian","Germanic",2443
"Armenian","Frisian","Gothic",2058
"Armenian","Frisian","Greek",1582
"Armenian","Frisian","Indo-European",342
"Armenian","Frisian","Irish",815
"Armenian","Frisian","Latin",1582
"Armenian","Frisian","Lithuanian",1639
"Armenian","Frisian","Middle Dutch",1152
"Armenian","Frisian","Middle English",2443
"Armenian","Frisian","Old Church Slavonic",1109
"Armenian","Frisian","Old English",2443
"Armenian","Frisian","Old High German",2438
"Armenian","Frisian","Old Irish",778
"Armenian","Frisian","Old Norse",2063
"Armenian","Frisian","Russian",772
"Armenian","Frisian","Sanskrit",1924
"Armenian","Frisian","Slavic",778
"Armenian","Frisian","Swedish",783
"Armenian","Frisian","Welsh",815
"Armenian","Georgian","Greek",1
"Armenian","Georgian","Hebrew",1
"Armenian","Georgian","Hittite",1
"Armenian","Georgian","Indo-European",1
"Armenian","Georgian","Latin",1
"Armenian","Georgian","Old French",1
"Armenian","Georgian","Semitic",1
"Armenian","German","Germanic",2537
"Armenian","German","Gothic",2058
"Armenian","German","Greek",1629
"Armenian","German","Hittite",6
"Armenian","German","Indo-European",342
"Armenian","German","Irish",820
"Armenian","German","Latin",1597
"Armenian","German","Lithuanian",1687
"Armenian","German","Middle Dutch",1156
"Armenian","German","Middle English",2485
"Armenian","German","Old Church Slavonic",1157
"Armenian","German","Old English",2542
"Armenian","German","Old French",6
"Armenian","German","Old High German",2490
"Armenian","German","Old Irish",783
"Armenian","German","Old Norse",2153
"Armenian","German","Russian",772
"Armenian","German","Sanskrit",1966
"Armenian","German","Slavic",778
"Armenian","German","Swedish",793
"Armenian","German","Welsh",826
"Armenian","Germanic","Gothic",2058
"Armenian","Germanic","Greek",1624
"Armenian","Germanic","Hittite",6
"Armenian","Germanic","Indo-European",342
"Armenian","Germanic","Irish",815
"Armenian","Germanic","Latin",1592
"Armenian","Germanic","Lithuanian",1687
"Armenian","Germanic","Middle Dutch",1156
"Armenian","Germanic","Middle English",2485
"Armenian","Germanic","Old Church Slavonic",1157
"Armenian","Germanic","Old English",2537
"Armenian","Germanic","Old French",6
"Armenian","Germanic","Old High German",2490
"Armenian","Germanic","Old Irish",778
"Armenian","Germanic","Old Norse",2153
"Armenian","Germanic","Russian",772
"Armenian","Germanic","Sanskrit",1966
"Armenian","Germanic","Slavic",778
"Armenian","Germanic","Swedish",793
"Armenian","Germanic","Welsh",821
"Armenian","Gothic","Greek",1552
"Armenian","Gothic","Irish",783
"Armenian","Gothic","Latin",1552
"Armenian","Gothic","Lithuanian",1293
"Armenian","Gothic","Middle Dutch",767
"Armenian","Gothic","Middle English",2058
"Armenian","Gothic","Old Church Slavonic",769
"Armenian","Gothic","Old English",2065
"Armenian","Gothic","Old French",2
"Armenian","Gothic","Old High German",2058
"Armenian","Gothic","Old Irish",783
"Armenian","Gothic","Old Norse",2063
"Armenian","Gothic","Russian",767
"Armenian","Gothic","Sanskrit",1552
"Armenian","Gothic","Slavic",778
"Armenian","Gothic","Swedish",778
"Armenian","Gothic","Welsh",778
"Armenian","Greek","Hebrew",1
"Armenian","Greek","Hittite",23
"Armenian","Greek","Indo-European",1
"Armenian","Greek","Irish",863
"Armenian","Greek","Italian",16
"Armenian","Greek","Latin",1710
"Armenian","Greek","Lithuanian",802
"Armenian","Greek","Middle Dutch",804
"Armenian","Greek","Middle English",1649
"Armenian","Greek","Middle Irish",16
"Armenian","Greek","Old Church Slavonic",769
"Armenian","Greek","Old English",1731
"Armenian","Greek","Old French",117
"Armenian","Greek","Old High German",1624
"Armenian","Greek","Old Irish",810
"Armenian","Greek","Old Norse",1592
"Armenian","Greek","Persian",73
"Armenian","Greek","Russian",767
"Armenian","Greek","Sanskrit",1726
"Armenian","Greek","Semitic",1
"Armenian","Greek","Slavic",778
"Armenian","Greek","Spanish",16
"Armenian","Greek","Swedish",778
"Armenian","Greek","Welsh",858
"Armenian","Hebrew","Hittite",1
"Armenian","Hebrew","Indo-European",1
"Armenian","Hebrew","Latin",1
"Armenian","Hebrew","Old French",1
"Armenian","Hebrew","Semitic",1
"Armenian","Hittite","Indo-European",1
"Armenian","Hittite","Irish",22
"Armenian","Hittite","Latin",33
"Armenian","Hittite","Lithuanian",28
"Armenian","Hittite","Middle English",22
"Armenian","Hittite","Old Church Slavonic",6
"Armenian","Hittite","Old English",28
"Armenian","Hittite","Old French",29
"Armenian","Hittite","Old High German",6
"Armenian","Hittite","Old Irish",22
"Armenian","Hittite","Old Norse",6
"Armenian","Hittite","Sanskrit",26
"Armenian","Hittite","Semitic",1
"Armenian","Hittite","Swedish",6
"Armenian","Hittite","Welsh",28
"Armenian","Indo-European","Latin",1
"Armenian","Indo-European","Lithuanian",342
"Armenian","Indo-European","Middle Dutch",342
"Armenian","Indo-European","Middle English",342
"Armenian","Indo-European","Old Church Slavonic",342
"Armenian","Indo-European","Old English",342
"Armenian","Indo-European","Old French",1
"Armenian","Indo-European","Old High German",342
"Armenian","Indo-European","Sanskrit",342
"Armenian","Indo-European","Semitic",1
"Armenian","Irish","Italian",16
"Armenian","Irish","Latin",864
"Armenian","Irish","Lithuanian",800
"Armenian","Irish","Middle Dutch",37
"Armenian","Irish","Middle English",837
"Armenian","Irish","Middle Irish",16
"Armenian","Irish","Old English",847
"Armenian","Irish","Old French",38
"Armenian","Irish","Old High German",815
"Armenian","Irish","Old Irish",811
"Armenian","Irish","Old Norse",783
"Armenian","Irish","Sanskrit",843
"Armenian","Irish","Slavic",778
"Armenian","Irish","Spanish",16
"Armenian","Irish","Swedish",778
"Armenian","Irish","Welsh",858
"Armenian","Italian","Latin",16
"Armenian","Italian","Middle Irish",16
"Armenian","Italian","Old French",16
"Armenian","Italian","Spanish",16
"Armenian","Italian","Welsh",16
"Armenian","Latin","Lithuanian",808
